customer_id,signup_date,risk_tier,credit_score,email,phone,state,income_bracket
CUST_01374,2021-03-14,low,677,mckeerandy@example.net,310-713-0586x60571,CO,low
CUST_01375,2019-03-19,high,383,lori93@example.net,7313668476,KY,middle
CUST_01376,2021-12-11,low,719,justin13@example.org,637-308-8036x137,RI,middle
CUST_01377,2022-05-03,medium,645,dbutler@example.org,(689)214-6199x9742,MT,low
CUST_01378,2019-03-20,high,540,gregorysexton@example.net,(674)746-5477x42182,ID,low
CUST_01379,2020-10-18,medium,547,ydavila@example.net,746-719-2531x08123,NE,low
CUST_01380,2022-07-24,medium,593,jennifer52@example.net,001-762-555-6444x5867,IL,low
CUST_01381,2020-02-10,low,814,cody34@example.org,(221)969-4996x040,NC,middle
CUST_01382,2022-03-09,medium,719,yhampton@example.com,970-220-7909,WA,middle
CUST_01383,2021-03-22,medium,686,nclark@example.net,(355)646-2540,GA,middle
CUST_01384,2021-03-18,low,686,slowe@example.com,629-845-5197,GA,middle
CUST_01385,2021-11-14,medium,559,anna59@example.com,207.792.1727x6108,ME,high
CUST_01386,2021-01-25,low,816,raymond11@example.org,001-998-351-6973x1341,ME,low
CUST_01387,2020-09-20,medium,678,kristen36@example.org,(778)865-6450x6553,NM,middle
CUST_01388,2022-07-24,high,599,bakerdaniel@example.com,+1-462-724-0255,ND,low
CUST_01389,2021-08-12,low,837,lopeztracey@example.com,+1-803-703-6729x6286,AR,middle
CUST_01390,2020-12-16,low,782,brittanymyers@example.com,+1-797-207-4672x9301,IN,middle
CUST_01391,2021-05-02,low,807,jamiebrooks@example.net,8337573540,OK,high
CUST_01392,2022-06-25,low,661,christophercruz@example.org,(285)215-0061x87715,IA,low
CUST_01393,2022-06-02,low,808,kristinalane@example.net,+1-631-507-2521x60015,NJ,middle
CUST_01394,2022-05-06,low,744,jessebrown@example.net,4438186427,FL,middle
CUST_01395,2020-08-22,low,706,danielwilliams@example.com,+1-338-673-5691x645,ME,low
CUST_01396,2022-03-13,high,524,jeanne43@example.net,001-652-922-7729x450,MD,middle
CUST_01397,2019-05-01,low,762,bmorrison@example.org,(857)673-5620x2017,AL,middle
CUST_01398,2022-01-08,medium,764,kathrynmorris@example.org,+1-935-481-0333x9177,NC,middle
CUST_01399,2021-04-29,high,586,robert40@example.net,7999681335,OK,high
CUST_01400,2021-08-10,medium,700,stoutgeorge@example.com,977-355-7282x17942,TN,high
CUST_01401,2019-09-16,high,547,skerr@example.net,+1-514-808-2525x2770,MD,high
CUST_01402,2020-05-31,low,712,clarktina@example.com,+1-714-568-8169x502,IN,middle
CUST_01403,2020-11-13,low,714,brittany76@example.net,9389350825,IA,low
CUST_01404,2022-09-05,low,749,margaret84@example.org,379-462-5702x037,OR,middle
CUST_01405,2020-11-20,low,755,patriciamiller@example.net,869-947-0422x5146,NY,low
CUST_01406,2019-06-29,low,676,fredyoung@example.net,493.231.8209,MO,middle
CUST_01407,2021-05-04,low,754,pfarrell@example.com,001-761-713-1811x7812,PA,low
CUST_01408,2022-12-05,low,774,hjohnson@example.net,001-556-865-2723x513,MA,middle
CUST_01409,2021-03-02,low,700,sgood@example.net,452.708.8602x19383,AK,high
CUST_01410,2021-12-04,low,807,edward91@example.org,237-277-6121x2610,KY,middle
CUST_01411,2021-07-31,low,699,hallmark@example.net,478.321.6264,TX,high
CUST_01412,2020-12-21,low,800,andrew85@example.net,8665759695,IL,middle
CUST_01413,2020-11-30,medium,597,kevin25@example.com,+1-999-703-7246,MO,middle
CUST_01414,2020-04-29,low,698,yjones@example.net,+1-284-718-9706x50884,OK,low
CUST_01415,2021-12-04,low,847,katherine54@example.net,+1-539-802-5539,OH,low
CUST_01416,2022-12-28,low,705,zgross@example.net,(615)684-2596x75760,NE,high
CUST_01417,2021-03-14,low,699,brandon39@example.com,749-513-6512x819,WA,low
CUST_01418,2019-03-15,medium,733,hallmichael@example.com,+1-886-799-3854x83528,KY,low
CUST_01419,2021-05-26,medium,693,ericarivera@example.net,590-632-9027x87464,FL,middle
CUST_01420,2019-04-06,low,775,georgematthew@example.org,282.828.9353x6169,ND,high
CUST_01421,2021-06-12,medium,597,welchjames@example.org,786.687.1644,MD,high
CUST_01422,2019-05-17,low,707,morgananthony@example.org,335-911-9040x08957,PA,middle
CUST_01423,2022-08-25,low,719,petersenspencer@example.org,+1-424-301-6412x460,GA,middle
CUST_01424,2020-01-11,low,702,williamsmindy@example.net,(548)957-3445x65520,TX,high
CUST_01425,2022-04-22,low,679,stevencook@example.net,+1-204-906-9921x154,WY,low
CUST_01426,2020-11-01,low,674,wyattmelanie@example.org,4998374939,NM,high
CUST_01427,2019-03-05,low,795,kevin84@example.com,001-661-986-8114x0489,PA,middle
CUST_01428,2020-05-31,high,486,jasminefrench@example.org,(546)790-6745x702,LA,low
CUST_01429,2019-10-21,low,689,cynthia04@example.com,(933)532-7975,LA,high
CUST_01430,2022-07-10,low,847,thomassamantha@example.com,001-380-326-9329,DE,middle
CUST_01431,2020-01-02,low,765,gallagherdanielle@example.org,(363)831-6339,MI,low
CUST_01432,2019-08-25,low,752,smithedward@example.com,724.679.2014,PA,middle
CUST_01433,2020-05-22,medium,519,juliaharris@example.org,(267)986-7244x0162,WI,middle
CUST_01434,2020-03-09,low,751,nstewart@example.org,3794411897,AL,high
CUST_01435,2019-01-29,low,709,julianhubbard@example.com,519.354.6447x905,CA,middle
CUST_01436,2019-12-05,low,794,meghanjohnson@example.net,+1-457-594-6985x380,OH,low
CUST_01437,2022-03-11,low,683,whiteveronica@example.com,(629)948-8047x76497,OR,low
CUST_01438,2020-05-24,medium,527,anthony62@example.org,652-547-8175,NJ,middle
CUST_01439,2022-09-12,medium,754,heathermeyer@example.org,+1-989-596-0914x866,NH,low
CUST_01440,2020-12-24,low,758,frankjones@example.org,371-900-6381x48456,MO,high
CUST_01441,2022-05-07,high,542,rachaelgordon@example.com,+1-672-239-5304x752,MA,middle
CUST_01442,2021-09-02,high,449,pstout@example.org,817.667.8499,CO,middle
CUST_01443,2020-03-31,low,802,davidgraham@example.net,+1-473-527-1002x86578,KY,middle
CUST_01444,2022-10-03,low,785,bblack@example.net,231.443.9800x14429,CT,middle
CUST_01445,2022-09-14,medium,744,ecunningham@example.com,956.621.9028x555,MO,low
CUST_01446,2020-04-13,low,784,millerstephanie@example.org,739.790.2132,KS,low
CUST_01447,2021-06-04,low,708,michael94@example.com,869-238-7770x65076,WY,middle
CUST_01448,2020-08-08,high,669,blandry@example.com,+1-807-259-9754,PA,middle
CUST_01449,2019-01-19,low,738,latoyaschmidt@example.com,904-287-8137,VA,middle
CUST_01450,2020-09-22,medium,631,natalie80@example.net,373-920-6945x49685,CO,middle
CUST_01451,2019-01-09,low,738,preston38@example.net,(579)734-2284,MS,high
CUST_01452,2019-11-27,low,713,whiteteresa@example.org,+1-380-680-8967x317,AK,low
CUST_01453,2020-09-15,low,763,cameronross@example.net,666.493.3195x780,ID,high
CUST_01454,2022-08-27,medium,747,browningcaroline@example.org,762-795-9052x35794,SD,middle
CUST_01455,2022-08-31,low,713,susancunningham@example.net,938.952.5535x98742,RI,low
CUST_01456,2022-05-16,medium,623,bellkaren@example.net,320.546.6663,NY,low
CUST_01457,2019-04-04,low,809,jonathanwelch@example.net,749.550.1167,CA,low
CUST_01458,2022-10-01,low,822,chenry@example.org,(606)688-7639,SD,middle
CUST_01459,2021-05-16,low,791,willie85@example.net,846-266-2055x9586,NY,low
CUST_01460,2020-05-12,low,809,mark32@example.net,001-514-830-4078,WY,low
CUST_01461,2019-10-11,low,850,ruth42@example.com,001-601-521-6602x5694,KY,high
CUST_01462,2019-05-20,medium,682,randallchristopher@example.com,653-825-9782x7621,MT,high
CUST_01463,2022-11-26,low,741,hannahbell@example.com,(734)618-4328,NE,middle
CUST_01464,2022-05-27,low,806,emilylawson@example.net,863.311.9984x4818,KS,low
CUST_01465,2021-05-17,medium,520,cvincent@example.net,(424)534-9115x8908,NV,high
CUST_01466,2019-12-01,low,730,amy27@example.net,(546)205-6460x5492,OK,middle
CUST_01467,2020-07-20,low,771,whiteanna@example.net,889.447.1542,CA,high
CUST_01468,2021-09-10,low,778,daniel86@example.net,+1-622-379-1061x992,UT,low
CUST_01469,2022-06-25,high,663,cgreen@example.com,001-784-663-1848x2034,ME,low
CUST_01470,2019-04-30,low,694,zfields@example.org,656.416.7591x29519,PA,middle
CUST_01471,2022-02-06,medium,506,reginaroberts@example.net,960-252-6428x78807,SC,low
CUST_01472,2021-10-03,low,778,sarahhardy@example.org,759.739.4546x88387,VA,low
CUST_01473,2021-11-12,high,560,morganjocelyn@example.org,(762)847-8456x66581,NE,low
CUST_01474,2019-04-30,low,756,matthew88@example.com,389.591.2933x556,MI,middle
CUST_01475,2020-07-17,low,771,timothy79@example.com,+1-288-551-4622x4278,NV,high
CUST_01476,2019-10-09,high,641,walkerlucas@example.com,489.902.2939x7679,WY,middle
CUST_01477,2020-12-03,low,726,ucollier@example.org,504-880-5703x213,RI,low
CUST_01478,2022-07-23,low,802,mgreene@example.net,636-838-6480,TN,high
CUST_01479,2022-12-17,medium,650,jasonmolina@example.net,824-332-6747,VA,middle
CUST_01480,2019-06-20,low,843,adam32@example.com,001-856-212-3188,MD,middle
CUST_01481,2021-11-19,low,759,kevin79@example.org,2575464283,AR,middle
CUST_01482,2019-08-11,low,715,paulduncan@example.net,+1-480-879-1039,NM,high
CUST_01483,2022-07-20,medium,609,matthew18@example.net,+1-970-438-7463,WI,high
CUST_01484,2021-12-12,high,423,michael53@example.org,(762)927-7419,OR,middle
CUST_01485,2020-09-26,low,755,brooke91@example.net,001-312-891-0124,MT,middle
CUST_01486,2020-12-08,medium,728,brownamy@example.com,4707639415,KS,high
CUST_01487,2022-06-28,low,802,jensenholly@example.org,(477)743-4869x609,VT,low
CUST_01488,2022-12-06,low,699,dharvey@example.org,+1-967-895-4932x18404,FL,high
CUST_01489,2022-06-14,low,742,butlerjacob@example.com,001-608-836-3771x65451,FL,low
CUST_01490,2020-11-19,medium,729,gonzalessean@example.com,471-887-3660x93815,NH,middle
CUST_01491,2021-10-15,high,702,igriffith@example.org,486-918-7686x99644,NM,low
CUST_01492,2021-10-13,medium,588,smooney@example.com,+1-809-427-7998x389,MA,middle
CUST_01493,2022-06-14,low,765,raymondpowell@example.net,+1-597-289-1631x55997,PA,high
CUST_01494,2021-03-04,high,468,matthewmarshall@example.com,207-338-3238x726,CT,high
CUST_01495,2022-06-21,medium,600,adamsbrooke@example.com,991.539.8298x77574,NJ,low
CUST_01496,2020-07-01,low,629,brookereynolds@example.com,(605)620-0082,WY,low
CUST_01497,2019-11-30,low,772,tylerchristopher@example.com,445-960-3829x8859,KS,low
CUST_01498,2020-04-17,low,783,kristin49@example.com,+1-641-462-9529x69710,MO,high
CUST_01499,2019-07-23,medium,694,johnsonkevin@example.com,(752)850-4958x72233,ID,middle
CUST_01500,2019-11-28,low,781,kingkelly@example.com,001-410-228-7231,MD,high
CUST_01501,2021-10-19,low,812,dwilson@example.com,(938)594-6341,AK,middle
CUST_01502,2021-11-24,medium,655,martin05@example.com,(889)813-7995x7802,DE,middle
CUST_01503,2022-06-22,low,693,jonathanmartinez@example.net,001-339-619-4401x311,DE,middle
CUST_01504,2021-08-01,medium,694,zvega@example.net,935.318.9364x54798,NM,middle
CUST_01505,2022-03-05,low,711,gporter@example.com,834.785.5867x1510,CO,high
CUST_01506,2021-12-06,medium,534,jennifersnyder@example.com,791.546.8325x6540,OR,middle
CUST_01507,2019-09-23,low,845,tammybrown@example.com,3188393338,OH,low
CUST_01508,2020-05-03,low,762,osbornekathleen@example.com,+1-354-965-8070x587,NY,high
CUST_01509,2020-06-11,medium,590,john48@example.com,(796)902-8305,WI,middle
CUST_01510,2021-06-17,low,745,tim17@example.org,(572)521-1361,MO,middle
CUST_01511,2020-09-28,high,401,linda00@example.org,493.943.7850,TX,middle
CUST_01512,2021-11-02,medium,618,jaredmcpherson@example.org,(676)684-3063x825,MT,low
CUST_01513,2020-03-20,low,717,mcclainstephen@example.net,(634)399-8710x537,NM,low
CUST_01514,2020-01-20,low,580,oscar75@example.org,+1-761-536-2368x416,WV,low
CUST_01515,2022-07-14,medium,564,roberthooper@example.com,872-751-6336,OK,low
CUST_01516,2021-12-29,low,767,mckinneychristina@example.net,9623494141,KS,low
CUST_01517,2020-01-13,medium,553,erinjackson@example.net,5578977947,MO,high
CUST_01518,2021-02-18,low,721,petersonbenjamin@example.org,821.591.1259,MA,high
CUST_01519,2021-01-21,low,671,kcobb@example.net,303.432.7439x015,CT,middle
CUST_01520,2022-01-21,low,803,martintonya@example.org,+1-234-321-5499,WA,high
CUST_01521,2020-06-12,low,756,perrydebra@example.net,2802782597,NJ,low
CUST_01522,2019-11-15,medium,621,coffeyjason@example.com,001-630-463-3475x39781,MD,high
CUST_01523,2021-03-18,low,773,dhernandez@example.org,590-461-6611,OK,high
CUST_01524,2021-11-16,medium,576,mirandathomas@example.com,001-558-277-9695,AK,high
CUST_01525,2021-08-23,medium,618,sue79@example.net,366.548.7126x233,MA,high
CUST_01526,2019-03-21,low,696,kimberlygriffin@example.net,417-706-7847,UT,low
CUST_01527,2020-02-18,low,782,vrussell@example.com,(479)952-9012x773,IN,middle
CUST_01528,2021-07-17,medium,479,brandon74@example.com,+1-900-879-1861x700,RI,middle
CUST_01529,2022-01-18,low,738,michelle56@example.com,671-263-9517x647,SC,high
CUST_01530,2019-09-07,medium,795,carolyn62@example.com,(572)230-5237,MS,high
CUST_01531,2021-08-06,low,721,william82@example.com,+1-621-236-8071x7180,FL,middle
CUST_01532,2019-10-14,medium,670,upierce@example.org,494.290.2890,MD,middle
CUST_01533,2020-03-05,low,694,christophermiller@example.org,+1-545-238-0856,AK,low
CUST_01534,2022-11-05,low,850,echambers@example.com,(805)708-1616,NV,low
CUST_01535,2020-02-06,high,528,elijah79@example.com,(400)863-0753x940,CO,middle
CUST_01536,2020-06-09,medium,651,mmontes@example.com,+1-493-520-9009x866,MA,middle
CUST_01537,2019-02-18,low,684,sharon87@example.com,001-217-630-6972x90271,MI,middle
CUST_01538,2020-05-02,low,734,msmith@example.com,001-661-225-4461x70810,AK,middle
CUST_01539,2021-10-21,low,676,andersoneric@example.com,001-819-857-6136x494,MI,middle
CUST_01540,2022-05-11,medium,511,qroberts@example.org,+1-991-525-4029x51091,MN,middle
CUST_01541,2019-03-14,low,761,erica92@example.com,+1-677-369-0505x37596,NE,low
CUST_01542,2021-03-14,medium,820,debra65@example.net,4903130558,AZ,low
CUST_01543,2019-01-19,medium,710,bnelson@example.org,327.788.3001,WV,high
CUST_01544,2022-09-12,low,702,hugheswilliam@example.org,(510)876-0103,LA,middle
CUST_01545,2022-07-11,low,714,william99@example.org,880.514.3136x631,AZ,middle
CUST_01546,2020-04-01,low,786,nathangibson@example.org,(231)618-1909x45753,AZ,middle
CUST_01547,2020-06-27,medium,804,randypeters@example.org,305-975-6839,IN,middle
CUST_01548,2021-04-15,medium,565,silvacaitlin@example.net,+1-975-941-6958,LA,low
CUST_01549,2020-10-06,medium,613,abigailcarter@example.org,+1-340-664-6141x29689,NH,high
CUST_01550,2021-09-29,low,626,kennethmendoza@example.org,001-285-214-1025x89742,LA,middle
CUST_01551,2020-02-17,medium,716,christopherfarrell@example.com,616-846-3776,NE,low
CUST_01552,2019-07-18,low,685,amysanchez@example.com,7862367242,WA,middle
CUST_01553,2020-10-14,low,850,bradleyrosario@example.com,(639)556-4645x2349,KY,high
CUST_01554,2019-01-07,medium,719,qbowman@example.net,(529)421-6474,MD,high
CUST_01555,2022-12-27,high,438,brenttorres@example.org,6324412878,SC,middle
CUST_01556,2021-02-14,high,730,stonekevin@example.net,5292813387,NY,middle
CUST_01557,2022-07-31,medium,667,andrewmayo@example.net,(918)965-3700x169,MD,middle
CUST_01558,2022-02-12,medium,683,meredithbaker@example.com,+1-809-299-7639x6780,PA,middle
CUST_01559,2020-11-06,low,749,cynthia91@example.net,4369017132,UT,low
CUST_01560,2019-11-11,low,850,nicolewallace@example.org,(289)431-6613x63651,NC,low
CUST_01561,2022-07-18,high,553,wileymelissa@example.net,654.227.0865x6283,GA,middle
CUST_01562,2021-02-27,low,735,monicasmith@example.net,(802)803-2024x70638,AK,high
CUST_01563,2022-07-01,low,723,cheryladams@example.org,572.472.0195x9801,WI,low
CUST_01564,2021-08-03,low,779,amberballard@example.org,(376)597-1264x635,MS,low
CUST_01565,2021-02-04,low,755,jenniferscott@example.net,908-932-1613,CA,middle
CUST_01566,2021-06-22,low,729,robertwarner@example.com,001-841-946-4464x226,CA,high
CUST_01567,2020-02-16,low,722,jeffrey60@example.net,774-806-4937x37227,AL,middle
CUST_01568,2022-09-01,low,758,ellismadison@example.com,315-453-7611,KS,low
CUST_01569,2020-05-02,low,778,gmiller@example.com,8354140638,AR,middle
CUST_01570,2022-07-30,low,738,wilsonjaime@example.org,930.703.6513,MT,high
CUST_01571,2021-06-02,low,795,adamsronald@example.org,987.245.0922,HI,middle
CUST_01572,2022-08-28,low,672,christianrodriguez@example.com,(477)629-6621x16712,GA,low
CUST_01573,2022-04-26,low,806,tsanders@example.org,808-696-6578,CA,low
CUST_01574,2019-01-23,medium,715,ramirezmark@example.net,948-882-1174x16909,MT,high
CUST_01575,2019-03-04,low,729,heatherburke@example.net,(491)906-8433,MO,middle
CUST_01576,2021-06-12,low,788,ashley40@example.net,695.840.2880x17316,OR,high
CUST_01577,2022-10-26,low,814,vclay@example.org,+1-809-686-6129x328,AK,low
CUST_01578,2021-01-26,low,756,teresa34@example.org,(698)793-4401x364,WA,middle
CUST_01579,2019-07-22,low,780,xbrown@example.org,+1-578-237-2422x441,MA,middle
CUST_01580,2022-01-13,medium,625,uwhitaker@example.org,369.404.7636x591,HI,low
CUST_01581,2019-05-17,medium,580,lisajensen@example.com,001-266-813-8340,MS,middle
CUST_01582,2021-02-11,medium,607,jon47@example.com,001-477-241-7668x502,CO,low
CUST_01583,2019-11-19,low,718,kirkweaver@example.com,6634264577,MN,middle
CUST_01584,2019-03-08,high,684,halexander@example.net,232.747.6475x4990,PA,middle
CUST_01585,2019-12-28,high,501,robert65@example.org,818.833.6289,KY,middle
CUST_01586,2019-12-06,low,734,stanleyguerrero@example.net,6678291120,WV,middle
CUST_01587,2019-01-08,low,752,christinalewis@example.org,001-782-225-0182x822,SC,low
CUST_01588,2021-12-20,low,786,jeremyhoffman@example.net,486.781.2659x99006,WA,low
CUST_01589,2021-01-24,low,845,ramseylori@example.com,341.575.0157,VA,middle
CUST_01590,2021-03-30,low,815,smithmichael@example.com,001-701-568-2548x575,NC,high
CUST_01591,2021-01-25,medium,707,richard30@example.com,394-536-5124,NM,high
CUST_01592,2021-09-14,low,829,leewilliam@example.com,981-606-8881x824,OH,low
CUST_01593,2021-08-17,low,787,lcastro@example.com,599.987.1177,NM,middle
CUST_01594,2021-08-06,medium,596,kelly47@example.net,(710)344-3108,AR,high
CUST_01595,2020-03-06,low,702,christopher88@example.org,595-734-1461,AL,middle
CUST_01596,2021-06-27,high,610,grobinson@example.org,347.580.3565,HI,middle
CUST_01597,2022-05-31,low,720,dennismichael@example.net,+1-911-259-4031x5693,CA,middle
CUST_01598,2019-10-08,medium,652,taylordaniel@example.org,001-638-212-2254,TN,high
CUST_01599,2020-11-14,low,778,susan38@example.org,(521)357-3042,NV,high
CUST_01600,2019-10-11,medium,598,jacquelinerodriguez@example.net,658-524-9238x68751,HI,low
CUST_01601,2020-06-23,low,767,ronaldwallace@example.net,380.726.6603x726,NH,middle
CUST_01602,2019-12-10,medium,670,seanbrennan@example.com,599-317-7894x616,VT,low
CUST_01603,2020-06-18,low,767,pwilliams@example.com,001-815-715-6808x45673,UT,low
CUST_01604,2019-02-04,medium,628,okelly@example.com,800.725.0440x9201,KS,middle
CUST_01605,2019-04-24,high,753,ndunlap@example.net,001-736-676-9948x87577,ID,low
CUST_01606,2019-10-31,low,769,justin60@example.com,+1-748-721-3262,FL,middle
CUST_01607,2019-04-18,low,738,stanley32@example.com,001-424-684-3753x6467,AR,low
CUST_01608,2021-08-29,medium,712,garciadavid@example.org,001-202-655-7304,SD,middle
CUST_01609,2019-08-07,low,740,grimesjennifer@example.com,547.710.0132x2015,NJ,middle
CUST_01610,2019-12-17,medium,620,codyelliott@example.net,(984)203-2756x6767,ND,middle
CUST_01611,2020-01-07,low,672,kayla93@example.org,738-825-8740x01126,NV,middle
CUST_01612,2021-05-16,low,770,bjuarez@example.org,6448046711,ME,middle
CUST_01613,2021-08-01,medium,732,matthewgonzalez@example.com,286-215-6639x5659,UT,middle
CUST_01614,2019-06-08,low,778,diana15@example.net,399.620.3417x8067,AZ,low
CUST_01615,2021-01-06,low,716,steelelogan@example.com,377-552-2942,ME,middle
